"","title","artists","album_name","year","season","popularity","acousticness","danceability","energy","instrumentalness","liveness","loudness","speechiness","tempo","key","mode","duration_ms","valence","time_signature","track.id","genre_1","genre_2","genre_3","genre_4","genre_5","genre_6","genre_7","genre_8"
"13","Hoedown Throwdown","Various Artists","Hannah Montana The Movie","2009","Winter",42,0.208,0.74,0.801,0,0.14,-6.022,0.0617,109.021,"10","0",182026,0.785,"4","0nptztrnlLzRGjpnciHu8p",NA,NA,NA,NA,NA,NA,NA,NA
"14","Rather Be (feat. Jess Glynne)","Jess Glynne","I Cry When I Laugh","2015","missing",52,0.162,0.799,0.586,2.03e-06,0.193,-6.735,0.0377,120.97,"11","1",227833,0.549,"4","5HuqzFfq2ulY1iBAW5CxLe","dance pop","pop","uk pop",NA,NA,NA,NA,NA
"15","Moves Like Jagger - Studio Recording From ""The Voice"" Performance","Maroon 5","Hands All Over (Revised International Standard version)","2010","missing",83,0.0117,0.722,0.761,0,0.315,-4.459,0.0475,128.044,"11","0",201493,0.624,"4","7pYfyrMNPn3wtoCyqcTVoI","pop",NA,NA,NA,NA,NA,NA,NA
"16","Me Too","Meghan Trainor","Thank You (Deluxe Version)","2017","Spring",75,0.0971,0.934,0.694,1.2e-06,0.477,-5.849,0.101,123.831,"11","0",181240,0.833,"4","3KwwE4sgCzMaKWq6QBebmX","hip pop","pop",NA,NA,NA,NA,NA,NA
"17","Can't Hold Us (feat. Ray Dalton)","Macklemore","The Heist","2012","Autumn",87,0.0267,0.633,0.927,0,0.0986,-4.468,0.0839,146.097,"2","1",258431,0.88,"4","22skzmqfdWrjJylampe0kt","pop rap","seattle hip hop",NA,NA,NA,NA,NA,NA
"18","Shimbalaiê","Maria Gadú","Maria Gadú","2009","Summer",58,0.821,0.743,0.485,0,0.0817,-9.604,0.0452,101.975,"0","1",196906,0.512,"4","4xISjdYpFEMsAFC2ax7OVE","mpb","nova mpb","umbanda",NA,NA,NA,NA,NA
"19","Liar Liar","Cris Cab","Where I Belong","2014","Autumn",55,0.00706,0.863,0.581,0.00775,0.11,-7.851,0.033,107.024,"2","0",213818,0.785,"4","7c0tqRk43Y0QXTOYZ5lnkA",NA,NA,NA,NA,NA,NA,NA,NA
"20","Hips Don't Lie (feat. Wyclef Jean)","Shakira","Oral Fixation, Vol. 2 (Expanded Edition)","2005","Autumn",87,0.284,0.778,0.824,0,0.405,-5.892,0.0707,100.024,"10","0",218093,0.758,"4","3ZFTkvIE7kyPt6Nu3PEa7V","colombian pop","dance pop","latin pop","pop",NA,NA,NA,NA
"21","No Scrubs","TLC","Fanmail","1999","Winter",84,0.0251,0.743,0.675,0.000717,0.0685,-4.267,0.0953,92.909,"8","0",214400,0.59,"4","1KGi9sZVMeszgZOWivFpxs","atl hip hop","contemporary r&b","dance pop","girl group","hip pop","r&b","urban contemporary",NA
"22","Attention","Charlie Puth","Voicenotes","2018","Spring",86,0.109,0.775,0.613,2.33e-05,0.134,-4.586,0.0542,100.066,"3","0",208786,0.797,"4","5cF0dROlMOK5uNZtivgu50","pop","viral pop",NA,NA,NA,NA,NA,NA
"23","68","Ernia","68","2018","Autumn",49,0.0685,0.773,0.725,0.000124,0.67,-6.001,0.208,101.925,"6","1",217000,0.742,"4","3HG58pNCGOB5f9qZFZY405","italian hip hop","italian pop","milan indie",NA,NA,NA,NA,NA
"24","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","2017","Summer",62,0.0642,0.893,0.745,0,0.0943,-3.105,0.0571,101.018,"11","0",223413,0.872,"4","6BaCraQ9xeLYg4Sb9TBT2X","dance pop","edm","electro house","house","pop","pop dance","progressive house","uk dance"
"25","LA DOLCE VITA","Fedez","DISUMANO","2021","Autumn",60,0.0124,0.737,0.858,0,0.382,-3.589,0.0527,144.991,"8","1",187862,0.919,"4","27qYCnvju6ZMeeE6TtruIE","italian adult pop","italian pop",NA,NA,NA,NA,NA,NA
"26","Hurricane","Bridgit Mendler","Hello My Name Is...","2012","Winter",70,0.0398,0.757,0.825,2.63e-06,0.0798,-4.062,0.0701,95.01,"7","0",243986,0.446,"4","7gQ5c5HY6zMsIck6QLY9dJ","pop","post-teen pop",NA,NA,NA,NA,NA,NA
"27","Can't Remember to Forget You (feat. Rihanna)","Shakira","Shakira. (Expanded Edition)","2014","Spring",71,0.122,0.694,0.81,0,0.141,-3.556,0.0661,137.968,"11","0",206866,0.824,"4","2Sh4sAOfnSHEVKFyysxzat","colombian pop","dance pop","latin pop","pop",NA,NA,NA,NA
