"","title","artists","album_name","year","season","popularity","acousticness","danceability","energy","instrumentalness","liveness","loudness","speechiness","tempo","key","mode","duration_ms","valence","time_signature","track.id","genre_1","genre_2","genre_3","genre_4","genre_5","genre_6","genre_7","genre_8"
"70","i see london i see france","bbno$","i see london i see france",2022,"Autumn",52,0.0085,0.833,0.722,0.0147,0.302,-6.227,0.0859,116.983,"10","0",152893,0.867,"4","4wwoTaV7tQmGTshV7aYjBD","canadian hip hop","dark trap","meme rap",NA,NA,NA,NA,NA
"71","Cold Summer Breeze","Milky Chance","Trip Tape",2021,"Autumn",48,0.149,0.736,0.675,0.126,0.256,-6.875,0.153,89.97,"9","0",184283,0.684,"4","0K7CNVLDJbYY3x2yBqNGTa","german pop","modern rock",NA,NA,NA,NA,NA,NA
"72","Sometimes","Kodaline","One Day At A Time",2020,"Summer",51,0.00566,0.561,0.719,0,0.22,-7.03,0.027,94.979,"1","1",229064,0.479,"4","79re67kIvfLCO3zN4dnvgE","irish pop","modern rock",NA,NA,NA,NA,NA,NA
"73","Unholy (feat. Kim Petras) - Disclosure Remix","Sam Smith","Unholy (feat. Kim Petras) [Disclosure Remix]",2022,"Autumn",62,0.00476,0.736,0.783,0.0055,0.343,-6.765,0.0504,127.998,"1","1",234411,0.179,"4","2Tl5fhF4itz5VeXHRVGIO5","pop","uk pop",NA,NA,NA,NA,NA,NA
"74","Bouge ton thang","Clay and Friends","AGUÀ EXTEND'EAU",2022,"Summer",39,0.149,0.854,0.601,4.53e-06,0.14,-7.94,0.214,115.053,"5","0",196173,0.52,"4","4HakioBXaOeEvvgBvzZtBu","indie quebecois","montreal indie",NA,NA,NA,NA,NA,NA
"75","Chérie","Les Louanges","Crash",2022,"Winter",30,0.172,0.618,0.562,0.00217,0.262,-8.944,0.0696,78.011,"1","1",205984,0.821,"4","3ro1ucDAHXvdRnv7Se2Gyv","hip hop quebecois","indie quebecois",NA,NA,NA,NA,NA,NA
"76","MAMACITA","Black Eyed Peas","MAMACITA",2020,"Spring",68,0.193,0.894,0.635,0.00105,0.0823,-6.929,0.0473,105.013,"2","1",249142,0.428,"4","14wf185UxfNbSy8dwt4r4q","dance pop","pop","pop rap",NA,NA,NA,NA,NA
"77","N95","Kendrick Lamar","Mr. Morale & The Big Steppers",2022,"Spring",81,0.377,0.79,0.67,2.32e-06,0.119,-5.527,0.105,139.956,"1","1",195950,0.408,"4","0fX4oNGBWO3dSGUZcVdVV2","conscious hip hop","hip hop","rap","west coast rap",NA,NA,NA,NA
"78","Bohemian Trapsody","Logic","Supermarket (Soundtrack)",2019,"Spring",49,0.0127,0.725,0.838,0.312,0.101,-7.486,0.0312,140.053,"6","0",404666,0.414,"4","7Ii2ALuxW7NkLfQPhV4Rn2","conscious hip hop","hip hop","pop rap","rap",NA,NA,NA,NA
"79","Pigeons","Les Louanges","Crash",2022,"Winter",40,0.11,0.739,0.436,1.24e-05,0.213,-10.716,0.219,139.966,"7","0",187138,0.738,"4","6y37TgHE1D61yO5VcK4vXn","hip hop quebecois","indie quebecois",NA,NA,NA,NA,NA,NA
"80","SLOW DANCING IN THE DARK","Joji","BALLADS 1",2018,"Autumn",85,0.544,0.515,0.479,0.00598,0.191,-7.458,0.0261,88.964,"3","1",209273,0.284,"4","0rKtyWc8bvkriBthvHKY8d","viral pop",NA,NA,NA,NA,NA,NA,NA
"81","The Fall","Imagine Dragons","Smoke + Mirrors (Deluxe)",2015,"Autumn",42,0.493,0.301,0.413,0.0433,0.112,-9.693,0.0418,120.145,"0","1",362466,0.0468,"4","4Nwanvqzx02WpDxtYHS0lT","modern rock","pop","rock",NA,NA,NA,NA,NA
"82","Little Freak","Harry Styles","Harry's House",2022,"Spring",80,0.719,0.559,0.535,0.000143,0.0954,-7.723,0.039,141.96,"3","1",202183,0.402,"4","3i058E8uxTsYqJ5NWZzqSj","pop",NA,NA,NA,NA,NA,NA,NA
"83","Crash (feat. Corneille)","Les Louanges","Crash",2022,"Winter",35,0.201,0.71,0.581,1.85e-05,0.0988,-8.419,0.0992,90.063,"11","0",179936,0.659,"3","4tyFvOtMgCuYbkUff5nPOA","hip hop quebecois","indie quebecois",NA,NA,NA,NA,NA,NA
"84","6 AM","J Balvin","La Familia",2013,"Autumn",70,0.152,0.746,0.746,0,0.274,-5.046,0.102,175.965,"5","0",243226,0.733,"4","3uvypVUsiIr1B0BccIcsEh","reggaeton","reggaeton colombiano","trap latino","urbano latino",NA,NA,NA,NA
"85","Thos Moser","Gupi","None",2020,"Winter",44,0.0305,0.766,0.637,0.000222,0.0836,-4.785,0.209,134.981,"3","1",263364,0.619,"4","6pe1T2thmWds9hPq67Xv74","bubblegum bass","hyperpop",NA,NA,NA,NA,NA,NA
"86","Top","Shreez","Top",2022,"Summer",19,0.46,0.828,0.724,0,0.11,-9.509,0.116,135.003,"5","0",241505,0.499,"4","7L25Tg4Jxxk1Q5tS59QfUB","hip hop quebecois","rap montrealais",NA,NA,NA,NA,NA,NA
"87","Encore","Les Louanges","Crash",2022,"Winter",27,0.76,0.572,0.27,0.0517,0.0909,-12.205,0.0763,119.317,"4","0",225893,0.301,"4","7289EEGch69OzuZGS4vybB","hip hop quebecois","indie quebecois",NA,NA,NA,NA,NA,NA
"88","Boss Bitch","Doja Cat","Boss Bitch",2020,"Winter",80,0.127,0.707,0.955,0,0.202,-4.593,0.222,125.989,"10","0",134239,0.575,"4","78qd8dvwea0Gosb6Fe6j3k","dance pop","pop",NA,NA,NA,NA,NA,NA
"89","Memories","CrySpy","Memories",2022,"Spring",34,0.0557,0.77,0.533,0.304,0.0622,-9.063,0.156,155.026,"2","1",158032,0.282,"4","47y9ZWsJ7HrDocf3bSsvd4",NA,NA,NA,NA,NA,NA,NA,NA
"90","Tout oublier","Angèle","Brol",2018,"Autumn",63,0.493,0.692,0.542,2.75e-06,0.247,-7.9,0.197,105.005,"11","0",202120,0.285,"4","06O3hxudc6V0BOuoCFSy71","belgian pop","french pop","variete francaise",NA,NA,NA,NA,NA
"91","Guérilla","Les Louanges","La nuit est une panthère",2018,"Autumn",22,0.28,0.561,0.688,0.000782,0.0812,-8.065,0.144,143.76,"9","1",209993,0.494,"4","76rGfPdY8Nlqs4g6YEL9sa","hip hop quebecois","indie quebecois",NA,NA,NA,NA,NA,NA
"92","Will He","Joji","In Tongues (Deluxe)",2018,"Winter",73,0.836,0.618,0.217,0.000163,0.538,-15.372,0.0515,116.014,"10","1",202102,0.0872,"4","7wvwXi9Z66dcH5t202vVkN","viral pop",NA,NA,NA,NA,NA,NA,NA
"93","Konoha Peace","Kato","Naruto Vibes",2020,"Winter",51,0.345,0.71,0.464,0.915,0.163,-8.171,0.0316,124.061,"2","1",101437,0.436,"4","0wIfYaveiZku0eL44UXtHk","anime lo-fi",NA,NA,NA,NA,NA,NA,NA
"94","One Day","Imagine Dragons","Mercury - Acts 1 & 2",2022,"Summer",63,0.668,0.68,0.414,0,0.343,-7.955,0.0377,89.945,"4","0",151337,0.639,"4","0xBlufYjHrtf8xk0QifNn1","modern rock","pop","rock",NA,NA,NA,NA,NA
"95","Vibe (If I Back It Up)","Cookiee Kawaii","Club Soda, Vol. 2",2020,"Summer",60,0.0627,0.778,0.576,0.0044,0.116,-8.698,0.301,80.027,"10","1",84000,0.155,"4","4ZAQiu61otvHVveuTsPAUr","alternative r&b","viral rap",NA,NA,NA,NA,NA,NA
"96","Sunday Best","Surfaces","Where the Light Is",2019,"Winter",71,0.137,0.869,0.555,0,0.0746,-5.984,0.0454,112.003,"5","1",158947,0.738,"4","1qYKWcEOrh2tM8PlgIm8K1","bedroom soul",NA,NA,NA,NA,NA,NA,NA
"97","Reborn","KIDS SEE GHOSTS","KIDS SEE GHOSTS",2018,"Summer",71,0.339,0.585,0.597,0.0404,0.195,-7.499,0.037,100.051,"0","1",324674,0.227,"4","4RVbK6cV0VqWdpCDcx3hiT","rap",NA,NA,NA,NA,NA,NA,NA
"98","Enemy (with JID) - from the series Arcane League of Legends","Imagine Dragons","Enemy (with JID) [from the series Arcane League of Legends]",2021,"Autumn",81,0.237,0.728,0.783,0,0.434,-4.424,0.266,77.011,"11","0",173381,0.555,"4","1r9xUipOqoNwggBpENDsvJ","modern rock","pop","rock",NA,NA,NA,NA,NA
"99","Peligrosa","Maluma","#7DJ (7 Días En Jamaica)",2021,"Winter",46,0.124,0.74,0.868,0,0.21,-3.25,0.16,175.99,"4","0",225802,0.792,"4","0iZiKRyiDMhdo7dxDhRuRL","latin pop","reggaeton","reggaeton colombiano","trap latino","urbano latino",NA,NA,NA
"100","Christina","Naza","Christina",2022,"Autumn",31,0.163,0.767,0.612,0,0.134,-7.328,0.312,94.997,"7","0",162066,0.73,"4","6DLE4EbQwkxkisd7OftpuG","french hip hop","pop urbaine","r&b francais","rap francais",NA,NA,NA,NA
"101","Loneliness","Kato","Naruto Vibes",2020,"Winter",43,0.123,0.654,0.325,0.785,0.11,-10.283,0.0453,143.929,"2","0",109000,0.0997,"4","4L7DAohfwLKPykY8qMj9ml","anime lo-fi",NA,NA,NA,NA,NA,NA,NA
