"","title","artists","album_name","year","season","popularity","acousticness","danceability","energy","instrumentalness","liveness","loudness","speechiness","tempo","key","mode","duration_ms","valence","time_signature","track.id","genre_1","genre_2","genre_3","genre_4","genre_5","genre_6","genre_7","genre_8"
"54","Summer Breeze","Seals and Crofts","Summer Breeze","1972","missing",71,0.553,0.49,0.581,0.0177,0.0764,-6.566,0.0388,88.718,"5","1",205480,0.318,"4","3B0ms7Xlxl16tRztKHpcu9","album rock","classic rock","folk rock","mellow gold","singer-songwriter","soft rock","yacht rock",NA
"55","Sister Golden Hair","America","Hearts","1975","missing",74,0.13,0.441,0.547,0.000143,0.109,-12.222,0.0337,134.753,"4","1",199573,0.716,"4","5VSAonaAPhhGn0G7hMYwWK","album rock","classic rock","folk rock","heartland rock","mellow gold","soft rock",NA,NA
"56","Rocky Mountain High","John Denver","Rocky Mountain High","1972","Autumn",70,0.314,0.455,0.437,0,0.501,-11.411,0.0278,81.396,"4","1",283640,0.724,"4","1ne9wOtDF2jM6Cm8WBkaER","classic country pop","folk","folk rock","mellow gold","singer-songwriter","soft rock",NA,NA
"57","I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault)","Taylor Swift","Red (Taylor's Version)","2021","Autumn",77,0.167,0.391,0.715,0,0.183,-4.516,0.0495,149.654,"0","1",285106,0.473,"3","4CkgMiMqZ5JzW9iYXSTMTL","pop",NA,NA,NA,NA,NA,NA,NA
"58","Sylvie","Lucio Dalla","12000 lune","2006","Autumn",17,0.412,0.242,0.749,0,0.147,-5.966,0.146,169.611,"9","0",195786,0.493,"4","7dbBEYOhi91qDhMJ960nmd","canzone d'autore","classic italian pop","italian adult pop",NA,NA,NA,NA,NA
"59","Hotel California - Live On MTV, 1994","Eagles","Hell Freezes Over (Remaster 2018)","1994","Autumn",66,0.368,0.55,0.49,9.96e-05,0.917,-10.732,0.0572,74.656,"2","1",432040,0.609,"4","2GpBrAoCwt48fxjgjlzMd4","album rock","classic rock","heartland rock","mellow gold","rock","soft rock","yacht rock",NA
"60","Mrs. Robinson - From ""The Graduate"" Soundtrack","Simon & Garfunkel","Bookends","1968","Spring",78,0.713,0.606,0.457,2.53e-05,0.0747,-14.035,0.0497,92.033,"6","0",244026,0.813,"4","0iOZM63lendWRTTeKhZBSC","classic rock","folk","folk rock","melancholia","mellow gold","rock","soft rock",NA
"61","Sad Beautiful Tragic (Taylor's Version)","Taylor Swift","Red (Taylor's Version)","2021","Autumn",73,0.622,0.601,0.406,9.19e-05,0.133,-11.827,0.0275,130.059,"7","1",284773,0.232,"3","73qMN9bXy7MSPwwGfH3wQr","pop",NA,NA,NA,NA,NA,NA,NA
"62","Giulia","Pinguini Tattici Nucleari","AHIA!","2020","Winter",62,0.536,0.682,0.644,0,0.143,-4.84,0.0258,108.019,"7","1",186823,0.609,"4","2tBJjWPeVthyObVtca2ZeY","bergamo indie","italian indie pop","italian pop","milan indie",NA,NA,NA,NA
"63","Lucrezia Borgia / Act II: ""Il segreto per esser felici""","Elina Garanca","Bel Canto","2009","Winter",7,0.974,0.481,0.141,0.000709,0.0626,-20.167,0.0574,111.392,"0","1",165120,0.287,"4","7eaDPaevKEcxFv4kT4gNVh","classical mezzo-soprano","opera",NA,NA,NA,NA,NA,NA
